C10060797	2345天气王	2345天气王，精准预报15日天气！ 【精准预报】上市公司荣誉出品，精准值得信赖！ 【15日天气】精准预报15日天气，预报全国2583个城市天气！ 【实时预报】实时发布1756个城市空气质量，预警恶劣天气，方便您提前防范！ 【500万用户】上市公司荣誉出品，被超过500万用户公认为最准的天气预报！ 2345天气王，一定会为您的生	C21056:Google地球,C20252:京东,C10196888:二维码扫描,C41529:万年历,C10129690:听歌学英语,C5980:诚品快拍,C107781:自选股,C10114178:流量宝,C77434:违章查询助手,C174391:百度云,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C10354799	爱康体检宝	爱康体检宝由中国领先的健康管理服务提供商——爱康国宾开发并提供相关服务；是一款便捷、实用、专业的健康类手机应用。  〖个性化定制体检套餐 〗 -根据问卷答案，精心推荐体检项目。 -多种体检套餐、疾病检测包自由选择。  -企业团检用户也可轻松使用。  〖预约服务，高效有保障 〗 -爱康体检宝与ikang.com同步，让您随时随地即	C10269239:单机斗地主,C20252:京东,C10221865:熊出没之保卫家…,C10241662:欢乐斗地主(有…,C107781:自选股,C10148546:别踩白块儿,C10237091:猪猪侠爱消除,C5980:诚品快拍,C10196888:二维码扫描,C10155859:2048,C10131836:华为穿戴,C25050:春雨医生,C35918:大姨吗,C134730:咕咚,C10144837:悦动圈跑步,C10207478:贴心医生,C10000291:妈妈圈-怀孕育…,C10021433:爱牙,C10142810:宝宝知道,C43237:宝宝树孕育,
C10082090	百度阅读	【产品简介】 百度阅读 , 全网第一家正版图书免费阅读平台 百度阅读 , 离线阅读,云同步完美告别流量陷阱和多终端不便 百度阅读 , 读书笔记,记录那些只属于你的感悟 百度阅读 , 二十万本免费正版书,您的私人图书馆 百度阅读 ，数千万用户的共同选择 我们承诺：百度阅读不只是一个阅读软件，我们更想为广大书友提供一个好的生态	C20252:京东,C32840:掌阅iReader,C5047:安卓读书,C57236:今日头条,C37127:PDF阅读器 …,C10136608:宜搜小说,C84826:起点读书,C10115520:快看小说,C5341:网易公开课,C2510:QQ阅读,C2022:搜狐新闻,C9147:网易新闻,C104688:腾讯新闻,C57236:今日头条,C179773:爱读掌阅,C2034:天翼阅读,C28837:ZAKER,C86189:爱动漫,C149006:塔读文学,C6092:书旗小说,
C10266159	echo回声	「echo回声」一个用弹幕交流的音乐娱乐APP－颠覆你的听觉体验  你绝对不知道听歌也能这么好玩！年轻人里最流行的音乐APP之一！90％的用户都是一、二线城市90后与00后，大城市里近千万潮流年轻人的共同选择。  echo将颠覆你对音乐的一切体验。在这里，发现前所未有的好听音乐、3D神奇立体音效、弹幕评论社交，还能在纯粹的音乐环境里跟喜爱的明星歌手互动~  	C10269239:单机斗地主,C21056:Google地球,C10155859:2048,C174391:百度云,C183901:WiFi信号增强…,C54626:铃声多多,C10047107:滴滴出行,C10180621:最美锁屏,C6015363:肯德基,C5341:网易公开课,C10021449:音乐,C3466:酷狗音乐,C2002:爱奇艺,C20960:搜狐视频,C32569:优酷,C29156:腾讯视频,C290:酷我音乐,C2068:多米音乐,C10162466:爱看4G视频,C22852:暴风影音,
C31969	有道云笔记	有道云笔记:【应用特权】 在华为应用市场下载注册，新用户起始空间增加一倍  【出类拔萃】  国内最多人使用的同步式记录工具！ 苹果App Store“员工最爱”推荐应用 极客公园 2014 中国互联网创新产品 Top 50 移动互联网创新大赛“创新应用奖” 中国软件风云榜“最受用户欢迎奖” 中国软件协会“编辑选	C121553:WPS Office,C10107104:新华字典,C10129690:听歌学英语,C5341:网易公开课,C10113430:CAD快速看图,C10208807:驾校一点通,C10191116:图片合成器,C6468:金山词霸,C10113015:作业帮,C10197446:暴走漫画,C121553:WPS Office,C10096044:金山WPS Of…,C381:网易有道词典-…,C5458:驾考宝典-驾校…,C6468:金山词霸,C10113015:作业帮,C10082485:名片全能王,C10068705:扫描全能王,C10208807:驾校一点通,C10191382:小猿搜题,
C10203227	礼物说	礼物说-礼物和全球好货指南：零食家居、美妆海淘、穿搭鞋包。 礼物说，一个帮你选【全球好货】的 App，带你逛遍全世界的好东西，送出感动ta的礼物。 荣获「AppStore精品」「最美应用」、豌豆荚、小米等推荐. ————————————————————————————— 【主要功能】 * 超百位专业买手精选全球好货，制成精美指南	C20252:京东,C5980:诚品快拍,C10129690:听歌学英语,C77434:违章查询助手,C6015363:肯德基,C10114178:流量宝,C183901:WiFi信号增强…,C10174209:练瑜伽,C10243018:中国工商银行,C5341:网易公开课,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C10042627	疯狂猜成语	“疯狂猜成语”是一款全中文休闲益智游戏，可以和好友一起体验中国古老文化-成语的魅力，还可以通过微信分享，求助和挑战你的朋友们，看看谁才是才高八斗，学富五车的才子佳人。 闭目想想： 只手遮天如果用图画来表示，会是怎么样的呢？乌烟瘴气如果用图画出来，又会怎么样呢？想想就知道非常非常好玩   中华成语千千万,你知道但不一定能猜到!猜到不一定答得出来，不服就来猜猜看	C10148546:别踩白块儿,C10141383:找你妹2015,C10212671:阿达脑训练,C10136202:保卫萝卜,C10075868:地铁跑酷,C10152872:新2048,C10197063:三国杀,C10124645:神偷奶爸：小黄…,C10026769:水果忍者,C10121542:晴天小狗,C10134672:开心消消乐,C10075868:地铁跑酷,C10059250:神庙逃亡2,C10026769:水果忍者,C10147130:PopStar！消灭…,C10076817:植物大战僵尸2…,C10124645:神偷奶爸：小黄…,C10166495:捕鱼达人3,C10113531:保卫萝卜2,C10162014:消灭星星2015,
C20511	多看阅读	多看阅读，千万精品读者首选！ 业界最精美中文排版 + 海量好书，让您爱不释手! 多看阅读现在迎来了4.0新版  1. 海量好书 更上一层 拥有国内质量最高的精品电子书库，以及最精良的免费公版书库——多看文库   2. 大神大作 这里看最爽 汇聚十几年来中国最好看的网络小说   3. 极致	C32840:掌阅iReader,C20252:京东,C19168:凤凰新闻,C2217:我查查,C77434:违章查询助手,C10175435:布卡漫画,C55810:静读天下,C57236:今日头条,C10115520:快看小说,C10136608:宜搜小说,C2022:搜狐新闻,C9147:网易新闻,C104688:腾讯新闻,C57236:今日头条,C179773:爱读掌阅,C2034:天翼阅读,C28837:ZAKER,C86189:爱动漫,C149006:塔读文学,C6092:书旗小说,
C11053	一淘	阿里巴巴一淘－帮你在淘宝淘便宜货，不止5折再返钱50%一淘版本：140 更新时间：2015-12-30	C20252:京东,C10129690:听歌学英语,C10196888:二维码扫描,C2217:我查查,C10269239:单机斗地主,C23707:违章查询,C10193357:微医,C10114178:流量宝,C10099655:铁路12306,C10047107:滴滴出行,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C10230847	京东金融	观察许多遍，你会发现： 网上所有的愤怒，基本上都源自于没钱； 网上所有的励志，基本上目标都是挣钱； 网上所有的幸福，基本上状态都是有钱； 没钱的挣钱变得有钱，基本上是用了京东金融app。  【京东金融】由会赚钱 懂生活的京东金融隆重出品！ 【理财产品】在这里，1元钱就能理财赚钱！不要9块9！更不要998！  【	C10243018:中国工商银行,C107781:自选股,C10092751:中国银行手机银…,C124901:天天基金网,C10101754:招商银行,C20252:京东,C10158625:钱包,C10252605:广发银行,C10098432:交通银行,C3400:随手记,C10217244:华为钱包,C2861:同花顺,C10092701:中国建设银行,C3400:随手记,C10158625:钱包,C10366337:翼支付,C10092751:中国银行手机银…,C10101754:招商银行,C4582:挖财记账理财,C10152911:号百彩票,
C10183454	Blued	Blued是全球更为领先的同志交友软件。它就是你的随身小GAY达，开“盖”有惊喜，每天总有新发现； 无论是同事A、路人甲通通逃不过你的手掌心。喜欢他就FOLLOW他，他的一颦一笑就在眼前； 如果你胆大心细身体棒，就请直接跟他聊起来，文字、语音、照片、小视频、位置，某信有的我都有； 新近发布的Blued 4.5.0 版本，视频直播功能更是让你闭嘴惊艳。  交友	C20252:京东,C183901:WiFi信号增强…,C10129690:听歌学英语,C10191116:图片合成器,C10114178:流量宝,C2217:我查查,C35997:Wifi 分析仪,C6015363:肯德基,C10047107:滴滴出行,C23082:小米违章查询,C9319:QQ,C7166:微博,C23563:陌陌,C10154337:易信,C10085602:花粉俱乐部,C37549:189邮箱,C2543:QQ同步助手,C19185:百度贴吧,C30467:飞信,C31575:139邮箱,
C10337186	够级	警告!!!  “够级”由于画面过于清晰，语音过于 逼真，游戏过于刺激，请合理安排游戏 时间。  1、首款网络够级游戏火爆来袭。 2、山东人掌心里的游戏，走到哪玩到哪。 3、一键登录，方便快捷。 4、海量银子每天送。 5、3v3的巅峰对决，看谁是头科。	C10269239:单机斗地主,C20252:京东,C10221865:熊出没之保卫家…,C10241662:欢乐斗地主(有…,C107781:自选股,C10148546:别踩白块儿,C10237091:猪猪侠爱消除,C5980:诚品快拍,C10196888:二维码扫描,C10155859:2048,C10179513:单机斗地主,C10147396:博雅斗地主,C10193990:欢乐逗地主,C10162861:真人斗地主2,C10099610:博雅中国象棋,C10157957:欢乐斗地主,C10147656:斗地主赢话费,C10166755:博雅德州扑克,C10156501:博雅四川麻将,C10249817:中国象棋,
C10063449	卷皮	卷皮-9.9包邮，手机必备的购物神器！不同于折800、唯品会、聚划算等团购网站，商品主打低价超值九块九包邮，数千万淘宝、天猫用户的选择。品牌折扣特价，每天上午10点准时开抢！  服饰、居家、母婴、美食、鞋包、美妆、数码电器和文体等爆款商品天天特价9块9包邮！低价折扣，包邮妥妥滴。欢迎大家到折800，米折、唯品会、聚美优品、美丽说、聚划算、蘑菇街、	C20252:京东,C6015363:肯德基,C10129690:听歌学英语,C5980:诚品快拍,C2217:我查查,C5165:1号店,C168355:折800,C34075:手机淘宝,C5373:支付宝,C57804:天猫,C34075:手机淘宝,C5373:支付宝,C10049053:华为商城,C57804:天猫,C5206:美团,C10608:大众点评,C20252:京东,C31975:墨迹天气,C135323:灵犀语音助手,C9136:唯品会,
C177684	搜狗阅读	搜狗阅读，为你带来极致的阅读体验。 N多好书一键离线，零流量玩转小说阅读。  超多书源随意切换，看书就要这么任性！热更章节贴心提醒，酷炫追书根本停不下来！ 简洁大方的设计，顺滑流畅的操作。更多良心设计，更多高质量免费小说，等你来发现！	C2861:同花顺,C20252:京东,C10136608:宜搜小说,C10115520:快看小说,C10129690:听歌学英语,C10241662:欢乐斗地主(有…,C2034:天翼阅读,C10269239:单机斗地主,C32840:掌阅iReader,C6015363:肯德基,C2022:搜狐新闻,C9147:网易新闻,C104688:腾讯新闻,C57236:今日头条,C179773:爱读掌阅,C2034:天翼阅读,C28837:ZAKER,C86189:爱动漫,C149006:塔读文学,C6092:书旗小说,
C10179074	熊出没之森林保卫战	《熊出没之森林保卫战》是一款射击类游戏，根据今年最火的在上百电视台热播的动画巨作《熊出没》改编。游戏中你将要扮演熊大、熊二和翠花和万人迷光头强，你为了不让机械光头破坏森 林，你只能反击并且躲过不同的障碍，打倒机械光头强和人类的高科技武器。在关卡中你要不断的收集宝石道具来解锁新的角色，来体验下这款刺激的射击游戏吧。	C10174759:消灭糖果贺岁版,C10167895:3D终极车神,C10249215:超级玛丽酷跑,C10113531:保卫萝卜2,C10235197:熊出没(贺岁版),C10181334:全民奥特曼(飞…,C10193973:铠甲勇士之英雄…,C10063783:3D终极狂飙3,C10170092:爸爸去哪儿2,C10075868:地铁跑酷,C10175362:全民枪战,C10206553:坦克前线：帝国…,C10119037:3D坦克争霸,C10083853:3D暴力摩托,C10179074:熊出没之森林保…,C10200882:雷电2015（雷霆…,C10162821:雷电2014全民P…,C10203802:全民枪神,C190636:3D终极狂飙2（…,C10063783:3D终极狂飙3,
C7007	安兔兔评测	安兔兔评测是一款专门为智能手机、平板电脑、智能电视等设备评测硬件性能(跑分)的软件。在全球累积已超过2亿用户，作为全球用户量很高的硬件性能评测工具，凭借简单易用的操作和科学合理的专业测试，赢得了国内外专业用户的广泛认可，并在2014 Google I/O大会上被使用，成为各大媒体曝光度最高的评测工具。  版本特性： 一：全新的3D测试场景(花园、孤立)彻底榨	C62612:鲁大师,C84705:安兔兔硬件检测,C174391:百度云,C10114178:流量宝,C21976:UC浏览器,C10047107:滴滴出行,C183901:WiFi信号增强…,C2682:搜狗输入法,C10059351:手机营业厅,C5373:支付宝,C27162:华为应用市场,C66323:华为备份,C10055832:华为文件管理(…,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10060708:华为支付,C2682:搜狗输入法,
C10354718	破阵决	3D-MAX极美画质策略三国臻品《破阵决》傲世登场！各种福利领到手软，首充送橙武，疯狂开服活动，爆炸式的返利!3天即得橙将效命，无双魔神，轰翻全场！7天可获神器助力，上万元宝，只等你来！风格独特的人物模型，震颤屏幕的战斗特效，回合制+阵法系统+羁绊连锁技能，让你的战斗体验飙到极点！奇门八卦+神器探索+世界Boss，上百位三国名将枭雄，最全收录！《破阵决》！群	C10269239:单机斗地主,C20252:京东,C10221865:熊出没之保卫家…,C10241662:欢乐斗地主(有…,C107781:自选股,C10148546:别踩白块儿,C10237091:猪猪侠爱消除,C5980:诚品快拍,C10196888:二维码扫描,C10155859:2048,C10164365:海岛奇兵,C10297297:大航海时代7,C10324035:空战帝国,C10159734:去吧皮卡丘,C10353067:帝国奇迹,C10329573:部落冲突,C10368873:纵横四海OL,C10168301:燃烧的蔬菜3H…,C10221865:熊出没之保卫家…,C10121542:晴天小狗,
